ano,mes,orgao,ds_alinea,ds_subalinea,ds_fonte_recurso,ds_cd_aplicacao_fixo,vl_arrecadacao
2020,05,PREFEITURA MUNICIPAL DE SOROCABA,17180500 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação - FNDE,17180531 - Transferências Diretas do FNDE referentes ao Programa Nacional de Alimentação Escolar - PNAE - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,285 - RECURSOS DO PROGRAMA NACIONAL DE ALIMENTAÇÃO ESCOLAR - PNAE - ENSINO FUNDAMENTAL,"1.450,08"
2020,05,PREFEITURA MUNICIPAL DE SOROCABA,17180200 - Transferência da Compensação Financeira pela Exploração de Recursos Naturais,17180231 - Cota-parte Royalties - Compensação Financeira pela Produção de Petróleo - Lei nº 7.990/89 - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,100 - GERAL TOTAL,"60.076,69"
2020,05,PREFEITURA MUNICIPAL DE SOROCABA,17180100 - Participação na Receita da União,17180121 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal,01 - TESOURO,110 - GERAL,"3.118.704,35"
2020,05,PREFEITURA MUNICIPAL DE SOROCABA,17181000 - Transferências de Convênios da União e de Suas Entidades,17181031 - Transferências de Convênios da União Destinadas a Programas de Assistência Social - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,"7.500,00"
2020,05,PREFEITURA MUNICIPAL DE SOROCABA,17180500 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação - FNDE,17180511 - Transferências do Salário-Educação - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,281 - RECURSOS DO SALÁRIO EDUCAÇÃO - PRÉ-ESCOLA,"712.808,93"
2020,05,PREFEITURA MUNICIPAL DE SOROCABA,17180100 - Participação na Receita da União,17180151 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal,01 - TESOURO,200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS,"-616,11"
2020,05,PREFEITURA MUNICIPAL DE SOROCABA,17180500 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação - FNDE,17180541 - Transferências Diretas do FNDE referentes ao Programa Nacional de Apoio ao Transporte do Escolar - PNATE - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,288 - RECURSOS DO PROGRAMA NACIONAL DE APOIO AO TRANSPORTE ESCOLAR - PNATE,"14.408,38"
2020,05,PREFEITURA MUNICIPAL DE SOROCABA,17180300 - Transferência de Recursos do Sistema Único de Saúde - SUS - Bloco Custeio das Ações e Serviços Públicos de Saúde,17180391 - Transferência de Recursos do SUS - Outros Programas Financiados por Transferências Fundo a Fundo - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,312 - RECURSOS PARA COMBATE AO CORONAVIRUS - Convênios/Entidades/Fundos,"705.025,18"
2020,05,PREFEITURA MUNICIPAL DE SOROCABA,17180100 - Participação na Receita da União,17180151 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal,01 - TESOURO,110 - GERAL,"1.848,34"
2020,05,PREFEITURA MUNICIPAL DE SOROCABA,17181200 - Transferências de Recursos do Fundo Nacional de Assistência Social - FNAS,17181211 - Transferências de Recursos do Fundo Nacional de Assistência Social - FNAS - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,312 - RECURSOS PARA COMBATE AO CORONAVIRUS - Convênios/Entidades/Fundos,"63.525,00"
2020,05,PREFEITURA MUNICIPAL DE SOROCABA,17180500 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação - FNDE,17180511 - Transferências do Salário-Educação - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,282 - RECURSOS DO SALÁRIO EDUCAÇÃO - ENSINO FUNDAMENTAL,"743.800,63"
2020,06,PREFEITURA MUNICIPAL DE SOROCABA,17180100 - Participação na Receita da União,17180121 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal,01 - TESOURO,310 - SAÚDE - GERAL,"634.698,18"
2020,06,PREFEITURA MUNICIPAL DE SOROCABA,17181200 - Transferências de Recursos do Fundo Nacional de Assistência Social - FNAS,17181211 - Transferências de Recursos do Fundo Nacional de Assistência Social - FNAS - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,312 - RECURSOS PARA COMBATE AO CORONAVIRUS - Convênios/Entidades/Fundos,"307.395,00"
2020,06,PREFEITURA MUNICIPAL DE SOROCABA,17180500 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação - FNDE,17180511 - Transferências do Salário-Educação - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,282 - RECURSOS DO SALÁRIO EDUCAÇÃO - ENSINO FUNDAMENTAL,"752.073,86"
2020,06,PREFEITURA MUNICIPAL DE SOROCABA,17180300 - Transferência de Recursos do Sistema Único de Saúde - SUS - Bloco Custeio das Ações e Serviços Públicos de Saúde,17180321 - Transferência de Recursos do SUS - Atenção de Média e Alta Complexidade Ambulatorial e Hospitalar - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,800 - TRANSFERÊNCIAS DA UNIÃO DECORRENTES DE EMENDAS PARLAMENTARES INDIVIDUAIS - Convênios/Entidades/Fundo,"500.000,00"
2020,06,PREFEITURA MUNICIPAL DE SOROCABA,17180300 - Transferência de Recursos do Sistema Único de Saúde - SUS - Bloco Custeio das Ações e Serviços Públicos de Saúde,17180311 - Transferência de Recursos do SUS - Atenção Básica - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,350 - BLOCO DE CUSTEIO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE,"-400.000,00"
2020,06,PREFEITURA MUNICIPAL DE SOROCABA,17189900 - Outras Transferências da União,17189911 - Outras Transferências da União - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,800 - TRANSFERÊNCIAS DA UNIÃO DECORRENTES DE EMENDAS PARLAMENTARES INDIVIDUAIS - Convênios/Entidades/Fundo,"450.000,00"
2020,06,PREFEITURA MUNICIPAL DE SOROCABA,17181000 - Transferências de Convênios da União e de Suas Entidades,17181031 - Transferências de Convênios da União Destinadas a Programas de Assistência Social - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,"281.100,00"
2020,06,PREFEITURA MUNICIPAL DE SOROCABA,17180100 - Participação na Receita da União,17180121 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal,01 - TESOURO,200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS,"1.057.830,25"
2020,06,PREFEITURA MUNICIPAL DE SOROCABA,17180300 - Transferência de Recursos do Sistema Único de Saúde - SUS - Bloco Custeio das Ações e Serviços Públicos de Saúde,17180321 - Transferência de Recursos do SUS - Atenção de Média e Alta Complexidade Ambulatorial e Hospitalar - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,800 - TRANSFERÊNCIAS DA UNIÃO DECORRENTES DE EMENDAS PARLAMENTARES INDIVIDUAIS - Convênios/Entidades/Fundo,"100.000,00"
2020,06,PREFEITURA MUNICIPAL DE SOROCABA,17180300 - Transferência de Recursos do Sistema Único de Saúde - SUS - Bloco Custeio das Ações e Serviços Públicos de Saúde,17180321 - Transferência de Recursos do SUS - Atenção de Média e Alta Complexidade Ambulatorial e Hospitalar - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,350 - BLOCO DE CUSTEIO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE,"9.292.694,61"
2020,06,PREFEITURA MUNICIPAL DE SOROCABA,17180100 - Participação na Receita da União,17180151 - Cota-Parte do Imposto Sobre a Propriedade Territorial Rural - Principal,01 - TESOURO,310 - SAÚDE - GERAL,"153,30"
2020,06,PREFEITURA MUNICIPAL DE SOROCABA,17181200 - Transferências de Recursos do Fundo Nacional de Assistência Social - FNAS,17181211 - Transferências de Recursos do Fundo Nacional de Assistência Social - FNAS - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,312 - RECURSOS PARA COMBATE AO CORONAVIRUS - Convênios/Entidades/Fundos,"1.538.400,00"
2020,06,PREFEITURA MUNICIPAL DE SOROCABA,17180500 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação - FNDE,17180531 - Transferências Diretas do FNDE referentes ao Programa Nacional de Alimentação Escolar - PNAE - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,283 - RECURSOS DO PROGRAMA NACIONAL DE ALIMENTAÇÃO ESCOLAR - PNAE - CRECHE,"372.360,30"
2020,06,PREFEITURA MUNICIPAL DE SOROCABA,17580100 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB,17580111 - Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação - FUNDEB - Principal,02 - TRANSFERÊNCIAS E CONVÊNIOS ESTADUAIS-VINCULADOS,260 - EDUCAÇÃO - FUNDEB - RECURSOS PRÓPRIOS,"19.710.948,18"
2020,06,PREFEITURA MUNICIPAL DE SOROCABA,17180300 - Transferência de Recursos do Sistema Único de Saúde - SUS - Bloco Custeio das Ações e Serviços Públicos de Saúde,17180321 - Transferência de Recursos do SUS - Atenção de Média e Alta Complexidade Ambulatorial e Hospitalar - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,800 - TRANSFERÊNCIAS DA UNIÃO DECORRENTES DE EMENDAS PARLAMENTARES INDIVIDUAIS - Convênios/Entidades/Fundo,"100.000,00"
2020,06,PREFEITURA MUNICIPAL DE SOROCABA,17180300 - Transferência de Recursos do Sistema Único de Saúde - SUS - Bloco Custeio das Ações e Serviços Públicos de Saúde,17180311 - Transferência de Recursos do SUS - Atenção Básica - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,301 - ATENÇÃO BÁSICA,"950.000,00"
2020,06,PREFEITURA MUNICIPAL DE SOROCABA,17181000 - Transferências de Convênios da União e de Suas Entidades,17181031 - Transferências de Convênios da União Destinadas a Programas de Assistência Social - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,500 - ASSISTÊNCIA SOCIAL - RECURSOS ESPECÍFICOS,"530.100,00"
2020,06,PREFEITURA MUNICIPAL DE SOROCABA,17180100 - Participação na Receita da União,17180121 - Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal - Principal,01 - TESOURO,200 - EDUCAÇÃO - RECURSOS ESPECÍFICOS,"-846.264,16"
2020,06,PREFEITURA MUNICIPAL DE SOROCABA,17180300 - Transferência de Recursos do Sistema Único de Saúde - SUS - Bloco Custeio das Ações e Serviços Públicos de Saúde,17180321 - Transferência de Recursos do SUS - Atenção de Média e Alta Complexidade Ambulatorial e Hospitalar - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,800 - TRANSFERÊNCIAS DA UNIÃO DECORRENTES DE EMENDAS PARLAMENTARES INDIVIDUAIS - Convênios/Entidades/Fundo,"200.000,00"
2020,06,PREFEITURA MUNICIPAL DE SOROCABA,17180300 - Transferência de Recursos do Sistema Único de Saúde - SUS - Bloco Custeio das Ações e Serviços Públicos de Saúde,17180331 - Transferência de Recursos do SUS - Vigilância em Saúde - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,350 - BLOCO DE CUSTEIO DAS AÇÕES E SERVIÇOS PÚBLICOS DE SAÚDE,"345.550,88"
2020,06,PREFEITURA MUNICIPAL DE SOROCABA,17180200 - Transferência da Compensação Financeira pela Exploração de Recursos Naturais,17180221 - Cota-parte da Compensação Financeira de Recursos Minerais - CFEM - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,100 - GERAL TOTAL,"38.612,18"
2020,06,PREFEITURA MUNICIPAL DE SOROCABA,17189900 - Outras Transferências da União,17189911 - Outras Transferências da União - Principal,01 - TESOURO,100 - GERAL TOTAL,"2.459.947,53"
2020,06,PREFEITURA MUNICIPAL DE SOROCABA,17180500 - Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação - FNDE,17180531 - Transferências Diretas do FNDE referentes ao Programa Nacional de Alimentação Escolar - PNAE - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,284 - RECURSOS DO PROGRAMA NACIONAL DE ALIMENTAÇÃO ESCOLAR - PNAE - PRÉ-ESCOLA,"161.590,32"
2020,06,PREFEITURA MUNICIPAL DE SOROCABA,17180300 - Transferência de Recursos do Sistema Único de Saúde - SUS - Bloco Custeio das Ações e Serviços Públicos de Saúde,17180321 - Transferência de Recursos do SUS - Atenção de Média e Alta Complexidade Ambulatorial e Hospitalar - Principal,05 - TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS,800 - TRANSFERÊNCIAS DA UNIÃO DECORRENTES DE EMENDAS PARLAMENTARES INDIVIDUAIS - Convênios/Entidades/Fundo,"300.000,00"
