ibge,uf,regiao,nome,key
2927705,BA,NE,Santa Cruz Cabrália,santa_cruz_cabralia
2612471,PE,NE,Santa Cruz da Baixa Verde,santa_cruz_da_baixa_verde
3546207,SP,SE,Santa Cruz da Conceição,santa_cruz_da_conceicao
3546256,SP,SE,Santa Cruz da Esperança,santa_cruz_da_esperanca
2927804,BA,NE,Santa Cruz da Vitória,santa_cruz_da_vitoria
3546306,SP,SE,Santa Cruz das Palmeiras,santa_cruz_das_palmeiras
5219209,GO,CO,Santa Cruz de Goiás,santa_cruz_de_goias
3157336,MG,SE,Santa Cruz de Minas,santa_cruz_de_minas
4123303,PR,S,Santa Cruz de Monte Castelo,santa_cruz_de_monte_castelo
3157377,MG,SE,Santa Cruz de Salinas,santa_cruz_de_salinas
1506401,PA,N,Santa Cruz do Arari,santa_cruz_do_arari
2612505,PE,NE,Santa Cruz do Capibaribe,santa_cruz_do_capibaribe
3157401,MG,SE,Santa Cruz do Escalvado,santa_cruz_do_escalvado
2209104,PI,NE,Santa Cruz do Piauí,santa_cruz_do_piaui
3546405,SP,SE,Santa Cruz do Rio Pardo,santa_cruz_do_rio_pardo
4316808,RS,S,Santa Cruz do Sul,santa_cruz_do_sul
5107743,MT,CO,Santa Cruz do Xingu,santa_cruz_do_xingu
2209153,PI,NE,Santa Cruz dos Milagres,santa_cruz_dos_milagres
3157500,MG,SE,Santa Efigênia de Minas,santa_efigenia_de_minas
3546504,SP,SE,Santa Ernestina,santa_ernestina
4123402,PR,S,Santa Fé,santa_fe
5219258,GO,CO,Santa Fé de Goiás,santa_fe_de_goias
3157609,MG,SE,Santa Fé de Minas,santa_fe_de_minas
1718865,TO,N,Santa Fé do Araguaia,santa_fe_do_araguaia
3546603,SP,SE,Santa Fé do Sul,santa_fe_do_sul
2209203,PI,NE,Santa Filomena,santa_filomena
2612554,PE,NE,Santa Filomena,santa_filomena
2109759,MA,NE,Santa Filomena do Maranhão,santa_filomena_do_maranhao
3546702,SP,SE,Santa Gertrudes,santa_gertrudes
4123501,PR,S,Santa Helena,santa_helena
4215554,SC,S,Santa Helena,santa_helena
2109809,MA,NE,Santa Helena,santa_helena
2513307,PB,NE,Santa Helena,santa_helena
5219308,GO,CO,Santa Helena de Goiás,santa_helena_de_goias
3157658,MG,SE,Santa Helena de Minas,santa_helena_de_minas
4123600,PR,S,Santa Inês,santa_ines
2513356,PB,NE,Santa Inês,santa_ines
2109908,MA,NE,Santa Inês,santa_ines
2927903,BA,NE,Santa Inês,santa_ines
3546801,SP,SE,Santa Isabel,santa_isabel
5219357,GO,CO,Santa Isabel,santa_isabel
4123709,PR,S,Santa Isabel do Ivaí,santa_isabel_do_ivai
1303601,AM,N,Santa Isabel do Rio Negro,santa_isabel_do_rio_negro
4123808,PR,S,Santa Izabel do Oeste,santa_izabel_do_oeste
1506500,PA,N,Santa Izabel do Pará,santa_izabel_do_para
3157708,MG,SE,Santa Juliana,santa_juliana
3204500,ES,SE,Santa Leopoldina,santa_leopoldina
4123824,PR,S,Santa Lúcia,santa_lucia
3546900,SP,SE,Santa Lúcia,santa_lucia
2209302,PI,NE,Santa Luz,santa_luz
2513406,PB,NE,Santa Luzia,santa_luzia
2110005,MA,NE,Santa Luzia,santa_luzia
2928059,BA,NE,Santa Luzia,santa_luzia
3157807,MG,SE,Santa Luzia,santa_luzia
2806305,SE,NE,Santa Luzia do Itanhy,santa_luzia_do_itanhy
2707909,AL,NE,Santa Luzia do Norte,santa_luzia_do_norte
1506559,PA,N,Santa Luzia do Pará,santa_luzia_do_para
2110039,MA,NE,Santa Luzia do Paruá,santa_luzia_do_parua
1100296,RO,N,Santa Luzia D'Oeste,santa_luzia_doeste
3157906,MG,SE,Santa Margarida,santa_margarida
4316972,RS,S,Santa Margarida do Sul,santa_margarida_do_sul
4316907,RS,S,Santa Maria,santa_maria
2409332,RN,NE,Santa Maria,santa_maria
2612604,PE,NE,Santa Maria da Boa Vista,santa_maria_da_boa_vista
3547007,SP,SE,Santa Maria da Serra,santa_maria_da_serra
2928109,BA,NE,Santa Maria da Vitória,santa_maria_da_vitoria
1506583,PA,N,Santa Maria das Barreiras,santa_maria_das_barreiras
3158003,MG,SE,Santa Maria de Itabira,santa_maria_de_itabira
3204559,ES,SE,Santa Maria de Jetibá,santa_maria_de_jetiba
2612703,PE,NE,Santa Maria do Cambucá,santa_maria_do_cambuca
4316956,RS,S,Santa Maria do Herval,santa_maria_do_herval
4123857,PR,S,Santa Maria do Oeste,santa_maria_do_oeste
1506609,PA,N,Santa Maria do Pará,santa_maria_do_para
3158102,MG,SE,Santa Maria do Salto,santa_maria_do_salto
3158201,MG,SE,Santa Maria do Suaçuí,santa_maria_do_suacui
1718881,TO,N,Santa Maria do Tocantins,santa_maria_do_tocantins
3304607,RJ,SE,Santa Maria Madalena,santa_maria_madalena
4123907,PR,S,Santa Mariana,santa_mariana
3547106,SP,SE,Santa Mercedes,santa_mercedes
4123956,PR,S,Santa Mônica,santa_monica
2312205,CE,NE,Santa Quitéria,santa_quiteria
2110104,MA,NE,Santa Quitéria do Maranhão,santa_quiteria_do_maranhao
2110203,MA,NE,Santa Rita,santa_rita
2513703,PB,NE,Santa Rita,santa_rita
3159209,MG,SE,Santa Rita de Caldas,santa_rita_de_caldas
2928406,BA,NE,Santa Rita de Cássia,santa_rita_de_cassia
3159407,MG,SE,Santa Rita de Ibitipoca,santa_rita_de_ibitipoca
3159308,MG,SE,Santa Rita de Jacutinga,santa_rita_de_jacutinga
3159357,MG,SE,Santa Rita de Minas,santa_rita_de_minas
5219407,GO,CO,Santa Rita do Araguaia,santa_rita_do_araguaia
3159506,MG,SE,Santa Rita do Itueto,santa_rita_do_itueto
5219456,GO,CO,Santa Rita do Novo Destino,santa_rita_do_novo_destino
5007554,MS,CO,Santa Rita do Pardo,santa_rita_do_pardo
3547502,SP,SE,Santa Rita do Passa Quatro,santa_rita_do_passa_quatro
3159605,MG,SE,Santa Rita do Sapucaí,santa_rita_do_sapucai
1718899,TO,N,Santa Rita do Tocantins,santa_rita_do_tocantins
5107768,MT,CO,Santa Rita do Trivelato,santa_rita_do_trivelato
3547403,SP,SE,Santa Rita d'Oeste,santa_rita_doeste
4317202,RS,S,Santa Rosa,santa_rosa
3159704,MG,SE,Santa Rosa da Serra,santa_rosa_da_serra
5219506,GO,CO,Santa Rosa de Goiás,santa_rosa_de_goias
4215604,SC,S,Santa Rosa de Lima,santa_rosa_de_lima
2806503,SE,NE,Santa Rosa de Lima,santa_rosa_de_lima
3547601,SP,SE,Santa Rosa de Viterbo,santa_rosa_de_viterbo
2209377,PI,NE,Santa Rosa do Piauí,santa_rosa_do_piaui
1200435,AC,N,Santa Rosa do Purus,santa_rosa_do_purus
4215653,SC,S,Santa Rosa do Sul,santa_rosa_do_sul
1718907,TO,N,Santa Rosa do Tocantins,santa_rosa_do_tocantins
3547650,SP,SE,Santa Salete,santa_salete
3204609,ES,SE,Santa Teresa,santa_teresa
2513802,PB,NE,Santa Teresinha,santa_teresinha
4317251,RS,S,Santa Tereza,santa_tereza
5219605,GO,CO,Santa Tereza de Goiás,santa_tereza_de_goias
4124020,PR,S,Santa Tereza do Oeste,santa_tereza_do_oeste
1719004,TO,N,Santa Tereza do Tocantins,santa_tereza_do_tocantins
2612802,PE,NE,Santa Terezinha,santa_terezinha
4215679,SC,S,Santa Terezinha,santa_terezinha
5107776,MT,CO,Santa Terezinha,santa_terezinha
2928505,BA,NE,Santa Terezinha,santa_terezinha
5219704,GO,CO,Santa Terezinha de Goiás,santa_terezinha_de_goias
4124053,PR,S,Santa Terezinha de Itaipu,santa_terezinha_de_itaipu
4215687,SC,S,Santa Terezinha do Progresso,santa_terezinha_do_progresso
1720002,TO,N,Santa Terezinha do Tocantins,santa_terezinha_do_tocantins
3159803,MG,SE,Santa Vitória,santa_vitoria
4317301,RS,S,Santa Vitória do Palmar,santa_vitoria_do_palmar
2928000,BA,NE,Santaluz,santaluz
2928208,BA,NE,Santana,santana
1600600,AP,N,Santana,santana
4317004,RS,S,Santana da Boa Vista,santana_da_boa_vista
3547205,SP,SE,Santana da Ponte Pensa,santana_da_ponte_pensa
3158300,MG,SE,Santana da Vargem,santana_da_vargem
3158409,MG,SE,Santana de Cataguases,santana_de_cataguases
2513505,PB,NE,Santana de Mangueira,santana_de_mangueira
3547304,SP,SE,Santana de Parnaíba,santana_de_parnaiba
3158508,MG,SE,Santana de Pirapama,santana_de_pirapama
2312007,CE,NE,Santana do Acaraú,santana_do_acarau
1506708,PA,N,Santana do Araguaia,santana_do_araguaia
2312106,CE,NE,Santana do Cariri,santana_do_cariri
3158607,MG,SE,Santana do Deserto,santana_do_deserto
3158706,MG,SE,Santana do Garambéu,santana_do_garambeu
2708006,AL,NE,Santana do Ipanema,santana_do_ipanema
4124004,PR,S,Santana do Itararé,santana_do_itarare
3158805,MG,SE,Santana do Jacaré,santana_do_jacare
4317103,RS,S,Sant'Ana do Livramento,santana_do_livramento
3158904,MG,SE,Santana do Manhuaçu,santana_do_manhuacu
2110237,MA,NE,Santana do Maranhão,santana_do_maranhao
2411403,RN,NE,Santana do Matos,santana_do_matos
2708105,AL,NE,Santana do Mundaú,santana_do_mundau
3158953,MG,SE,Santana do Paraíso,santana_do_paraiso
2209351,PI,NE,Santana do Piauí,santana_do_piaui
3159001,MG,SE,Santana do Riacho,santana_do_riacho
2806404,SE,NE,Santana do São Francisco,santana_do_sao_francisco
2411429,RN,NE,Santana do Seridó,santana_do_serido
2513604,PB,NE,Santana dos Garrotes,santana_dos_garrotes
3159100,MG,SE,Santana dos Montes,santana_dos_montes
2928307,BA,NE,Santanópolis,santanopolis
1506807,PA,N,Santarém,santarem
1506906,PA,N,Santarém Novo,santarem_novo
4317400,RS,S,Santiago,santiago
4215695,SC,S,Santiago do Sul,santiago_do_sul
5107263,MT,CO,Santo Afonso,santo_afonso
2928604,BA,NE,Santo Amaro,santo_amaro
4215703,SC,S,Santo Amaro da Imperatriz,santo_amaro_da_imperatriz
2806602,SE,NE,Santo Amaro das Brotas,santo_amaro_das_brotas
2110278,MA,NE,Santo Amaro do Maranhão,santo_amaro_do_maranhao
3547700,SP,SE,Santo Anastácio,santo_anastacio
3547809,SP,SE,Santo André,santo_andre
2513851,PB,NE,Santo André,santo_andre
4317509,RS,S,Santo Ângelo,santo_angelo
2411502,RN,NE,Santo Antônio,santo_antonio
3547908,SP,SE,Santo Antônio da Alegria,santo_antonio_da_alegria
5219712,GO,CO,Santo Antônio da Barra,santo_antonio_da_barra
4317608,RS,S,Santo Antônio da Patrulha,santo_antonio_da_patrulha
4124103,PR,S,Santo Antônio da Platina,santo_antonio_da_platina
4317707,RS,S,Santo Antônio das Missões,santo_antonio_das_missoes
5219738,GO,CO,Santo Antônio de Goiás,santo_antonio_de_goias
2928703,BA,NE,Santo Antônio de Jesus,santo_antonio_de_jesus
5107800,MT,CO,Santo Antônio de Leverger,santo_antonio_de_leverger
2209401,PI,NE,Santo Antônio de Lisboa,santo_antonio_de_lisboa
3304706,RJ,SE,Santo Antônio de Pádua,santo_antonio_de_padua
3548005,SP,SE,Santo Antônio de Posse,santo_antonio_de_posse
3159902,MG,SE,Santo Antônio do Amparo,santo_antonio_do_amparo
3548054,SP,SE,Santo Antônio do Aracanguá,santo_antonio_do_aracangua
3160009,MG,SE,Santo Antônio do Aventureiro,santo_antonio_do_aventureiro
4124202,PR,S,Santo Antônio do Caiuá,santo_antonio_do_caiua
5219753,GO,CO,Santo Antônio do Descoberto,santo_antonio_do_descoberto
3160108,MG,SE,Santo Antônio do Grama,santo_antonio_do_grama
1303700,AM,N,Santo Antônio do Içá,santo_antonio_do_ica
3160207,MG,SE,Santo Antônio do Itambé,santo_antonio_do_itambe
3160306,MG,SE,Santo Antônio do Jacinto,santo_antonio_do_jacinto
3548104,SP,SE,Santo Antônio do Jardim,santo_antonio_do_jardim
5107792,MT,CO,Santo Antônio do Leste,santo_antonio_do_leste
3160405,MG,SE,Santo Antônio do Monte,santo_antonio_do_monte
4317558,RS,S,Santo Antônio do Palma,santo_antonio_do_palma
4124301,PR,S,Santo Antônio do Paraíso,santo_antonio_do_paraiso
3548203,SP,SE,Santo Antônio do Pinhal,santo_antonio_do_pinhal
4317756,RS,S,Santo Antônio do Planalto,santo_antonio_do_planalto
3160454,MG,SE,Santo Antônio do Retiro,santo_antonio_do_retiro
3160504,MG,SE,Santo Antônio do Rio Abaixo,santo_antonio_do_rio_abaixo
4124400,PR,S,Santo Antônio do Sudoeste,santo_antonio_do_sudoeste
1507003,PA,N,Santo Antônio do Tauá,santo_antonio_do_taua
2110302,MA,NE,Santo Antônio dos Lopes,santo_antonio_dos_lopes
2209450,PI,NE,Santo Antônio dos Milagres,santo_antonio_dos_milagres
4317806,RS,S,Santo Augusto,santo_augusto
4317905,RS,S,Santo Cristo,santo_cristo
2928802,BA,NE,Santo Estêvão,santo_estevao
3548302,SP,SE,Santo Expedito,santo_expedito
4317954,RS,S,Santo Expedito do Sul,santo_expedito_do_sul
3160603,MG,SE,Santo Hipólito,santo_hipolito
4124509,PR,S,Santo Inácio,santo_inacio
2209500,PI,NE,Santo Inácio do Piauí,santo_inacio_do_piaui
3548401,SP,SE,Santópolis do Aguapeí,santopolis_do_aguapei
3548500,SP,SE,Santos,santos
3160702,MG,SE,Santos Dumont,santos_dumont
2312304,CE,NE,São Benedito,sao_benedito
2110401,MA,NE,São Benedito do Rio Preto,sao_benedito_do_rio_preto
2612901,PE,NE,São Benedito do Sul,sao_benedito_do_sul
2513927,PB,NE,São Bentinho,sao_bentinho
2513901,PB,NE,São Bento,sao_bento
2110500,MA,NE,São Bento,sao_bento
3160801,MG,SE,São Bento Abade,sao_bento_abade
2411601,RN,NE,São Bento do Norte,sao_bento_do_norte
3548609,SP,SE,São Bento do Sapucaí,sao_bento_do_sapucai
4215802,SC,S,São Bento do Sul,sao_bento_do_sul
1720101,TO,N,São Bento do Tocantins,sao_bento_do_tocantins
2411700,RN,NE,São Bento do Trairí,sao_bento_do_trairi
2613008,PE,NE,São Bento do Una,sao_bento_do_una
4215752,SC,S,São Bernardino,sao_bernardino
2110609,MA,NE,São Bernardo,sao_bernardo
3548708,SP,SE,São Bernardo do Campo,sao_bernardo_do_campo
4215901,SC,S,São Bonifácio,sao_bonifacio
4318002,RS,S,São Borja,sao_borja
2708204,AL,NE,São Brás,sao_bras
3160900,MG,SE,São Brás do Suaçuí,sao_bras_do_suacui
2209559,PI,NE,São Braz do Piauí,sao_braz_do_piaui
1507102,PA,N,São Caetano de Odivelas,sao_caetano_de_odivelas
3548807,SP,SE,São Caetano do Sul,sao_caetano_do_sul
2613107,PE,NE,São Caitano,sao_caitano
3548906,SP,SE,São Carlos,sao_carlos
4216008,SC,S,São Carlos,sao_carlos
4124608,PR,S,São Carlos do Ivaí,sao_carlos_do_ivai
2806701,SE,NE,São Cristóvão,sao_cristovao
4216057,SC,S,São Cristóvão do Sul,sao_cristovao_do_sul
2928901,BA,NE,São Desidério,sao_desiderio
2928950,BA,NE,São Domingos,sao_domingos
4216107,SC,S,São Domingos,sao_domingos
5219803,GO,CO,São Domingos,sao_domingos
2806800,SE,NE,São Domingos,sao_domingos
2513968,PB,NE,São Domingos,sao_domingos
3160959,MG,SE,São Domingos das Dores,sao_domingos_das_dores
1507151,PA,N,São Domingos do Araguaia,sao_domingos_do_araguaia
2110658,MA,NE,São Domingos do Azeitão,sao_domingos_do_azeitao
1507201,PA,N,São Domingos do Capim,sao_domingos_do_capim
2513943,PB,NE,São Domingos do Cariri,sao_domingos_do_cariri
2110708,MA,NE,São Domingos do Maranhão,sao_domingos_do_maranhao
3204658,ES,SE,São Domingos do Norte,sao_domingos_do_norte
3161007,MG,SE,São Domingos do Prata,sao_domingos_do_prata
4318051,RS,S,São Domingos do Sul,sao_domingos_do_sul
2929107,BA,NE,São Felipe,sao_felipe
1101484,RO,N,São Felipe D'Oeste,sao_felipe_doeste
2929008,BA,NE,São Félix,sao_felix
2110807,MA,NE,São Félix de Balsas,sao_felix_de_balsas
3161056,MG,SE,São Félix de Minas,sao_felix_de_minas
5107859,MT,CO,São Félix do Araguaia,sao_felix_do_araguaia
2929057,BA,NE,São Félix do Coribe,sao_felix_do_coribe
2209609,PI,NE,São Félix do Piauí,sao_felix_do_piaui
1720150,TO,N,São Félix do Tocantins,sao_felix_do_tocantins
1507300,PA,N,São Félix do Xingu,sao_felix_do_xingu
2411809,RN,NE,São Fernando,sao_fernando
3304805,RJ,SE,São Fidélis,sao_fidelis
3549003,SP,SE,São Francisco,sao_francisco
3161106,MG,SE,São Francisco,sao_francisco
2806909,SE,NE,São Francisco,sao_francisco
2513984,PB,NE,São Francisco,sao_francisco
4318101,RS,S,São Francisco de Assis,sao_francisco_de_assis
2209658,PI,NE,São Francisco de Assis do Piauí,sao_francisco_de_assis_do_piaui
5219902,GO,CO,São Francisco de Goiás,sao_francisco_de_goias
3304755,RJ,SE,São Francisco de Itabapoana,sao_francisco_de_itabapoana
3161205,MG,SE,São Francisco de Paula,sao_francisco_de_paula
4318200,RS,S,São Francisco de Paula,sao_francisco_de_paula
3161304,MG,SE,São Francisco de Sales,sao_francisco_de_sales
2110856,MA,NE,São Francisco do Brejão,sao_francisco_do_brejao
2929206,BA,NE,São Francisco do Conde,sao_francisco_do_conde
3161403,MG,SE,São Francisco do Glória,sao_francisco_do_gloria
1101492,RO,N,São Francisco do Guaporé,sao_francisco_do_guapore
2110906,MA,NE,São Francisco do Maranhão,sao_francisco_do_maranhao
2411908,RN,NE,São Francisco do Oeste,sao_francisco_do_oeste
1507409,PA,N,São Francisco do Pará,sao_francisco_do_para
2209708,PI,NE,São Francisco do Piauí,sao_francisco_do_piaui
4216206,SC,S,São Francisco do Sul,sao_francisco_do_sul
4318309,RS,S,São Gabriel,sao_gabriel
2929255,BA,NE,São Gabriel,sao_gabriel
1303809,AM,N,São Gabriel da Cachoeira,sao_gabriel_da_cachoeira
3204708,ES,SE,São Gabriel da Palha,sao_gabriel_da_palha
5007695,MS,CO,São Gabriel do Oeste,sao_gabriel_do_oeste
3161502,MG,SE,São Geraldo,sao_geraldo
3161601,MG,SE,São Geraldo da Piedade,sao_geraldo_da_piedade
1507458,PA,N,São Geraldo do Araguaia,sao_geraldo_do_araguaia
3161650,MG,SE,São Geraldo do Baixio,sao_geraldo_do_baixio
3304904,RJ,SE,São Gonçalo,sao_goncalo
3161700,MG,SE,São Gonçalo do Abaeté,sao_goncalo_do_abaete
2312403,CE,NE,São Gonçalo do Amarante,sao_goncalo_do_amarante
2412005,RN,NE,São Gonçalo do Amarante,sao_goncalo_do_amarante
2209757,PI,NE,São Gonçalo do Gurguéia,sao_goncalo_do_gurgueia
3161809,MG,SE,São Gonçalo do Pará,sao_goncalo_do_para
2209807,PI,NE,São Gonçalo do Piauí,sao_goncalo_do_piaui
3161908,MG,SE,São Gonçalo do Rio Abaixo,sao_goncalo_do_rio_abaixo
3125507,MG,SE,São Gonçalo do Rio Preto,sao_goncalo_do_rio_preto
3162005,MG,SE,São Gonçalo do Sapucaí,sao_goncalo_do_sapucai
2929305,BA,NE,São Gonçalo dos Campos,sao_goncalo_dos_campos
3162104,MG,SE,São Gotardo,sao_gotardo
4318408,RS,S,São Jerônimo,sao_jeronimo
4124707,PR,S,São Jerônimo da Serra,sao_jeronimo_da_serra
4124806,PR,S,São João,sao_joao
2613206,PE,NE,São João,sao_joao
2111003,MA,NE,São João Batista,sao_joao_batista
4216305,SC,S,São João Batista,sao_joao_batista
3162203,MG,SE,São João Batista do Glória,sao_joao_batista_do_gloria
1400506,RR,N,São João da Baliza,sao_joao_da_baliza
3305000,RJ,SE,São João da Barra,sao_joao_da_barra
3549102,SP,SE,São João da Boa Vista,sao_joao_da_boa_vista
2209856,PI,NE,São João da Canabrava,sao_joao_da_canabrava
2209872,PI,NE,São João da Fronteira,sao_joao_da_fronteira
3162252,MG,SE,São João da Lagoa,sao_joao_da_lagoa
3162302,MG,SE,São João da Mata,sao_joao_da_mata
5220058,GO,CO,São João da Paraúna,sao_joao_da_parauna
1507466,PA,N,São João da Ponta,sao_joao_da_ponta
3162401,MG,SE,São João da Ponte,sao_joao_da_ponte
2209906,PI,NE,São João da Serra,sao_joao_da_serra
4318424,RS,S,São João da Urtiga,sao_joao_da_urtiga
2209955,PI,NE,São João da Varjota,sao_joao_da_varjota
5220009,GO,CO,São João d'Aliança,sao_joao_dalianca
3549201,SP,SE,São João das Duas Pontes,sao_joao_das_duas_pontes
3162450,MG,SE,São João das Missões,sao_joao_das_missoes
3549250,SP,SE,São João de Iracema,sao_joao_de_iracema
3305109,RJ,SE,São João de Meriti,sao_joao_de_meriti
1507474,PA,N,São João de Pirabas,sao_joao_de_pirabas
3162500,MG,SE,São João del Rei,sao_joao_del_rei
1507508,PA,N,São João do Araguaia,sao_joao_do_araguaia
2209971,PI,NE,São João do Arraial,sao_joao_do_arraial
4124905,PR,S,São João do Caiuá,sao_joao_do_caiua
2514008,PB,NE,São João do Cariri,sao_joao_do_cariri
2111029,MA,NE,São João do Carú,sao_joao_do_caru
4216354,SC,S,São João do Itaperiú,sao_joao_do_itaperiu
4125001,PR,S,São João do Ivaí,sao_joao_do_ivai
2312502,CE,NE,São João do Jaguaribe,sao_joao_do_jaguaribe
3162559,MG,SE,São João do Manhuaçu,sao_joao_do_manhuacu
3162575,MG,SE,São João do Manteninha,sao_joao_do_manteninha
4216255,SC,S,São João do Oeste,sao_joao_do_oeste
3162609,MG,SE,São João do Oriente,sao_joao_do_oriente
3162658,MG,SE,São João do Pacuí,sao_joao_do_pacui
3162708,MG,SE,São João do Paraíso,sao_joao_do_paraiso
2111052,MA,NE,São João do Paraíso,sao_joao_do_paraiso
3549300,SP,SE,São João do Pau d'Alho,sao_joao_do_pau_dalho
2210003,PI,NE,São João do Piauí,sao_joao_do_piaui
4318432,RS,S,São João do Polêsine,sao_joao_do_polesine
2500700,PB,NE,São João do Rio do Peixe,sao_joao_do_rio_do_peixe
2412104,RN,NE,São João do Sabugi,sao_joao_do_sabugi
2111078,MA,NE,São João do Soter,sao_joao_do_soter
4216404,SC,S,São João do Sul,sao_joao_do_sul
2514107,PB,NE,São João do Tigre,sao_joao_do_tigre
4125100,PR,S,São João do Triunfo,sao_joao_do_triunfo
2111102,MA,NE,São João dos Patos,sao_joao_dos_patos
3162807,MG,SE,São João Evangelista,sao_joao_evangelista
3162906,MG,SE,São João Nepomuceno,sao_joao_nepomuceno
4216503,SC,S,São Joaquim,sao_joaquim
3549409,SP,SE,São Joaquim da Barra,sao_joaquim_da_barra
3162922,MG,SE,São Joaquim de Bicas,sao_joaquim_de_bicas
2613305,PE,NE,São Joaquim do Monte,sao_joaquim_do_monte
4318440,RS,S,São Jorge,sao_jorge
4125308,PR,S,São Jorge do Ivaí,sao_jorge_do_ivai
4125357,PR,S,São Jorge do Patrocínio,sao_jorge_do_patrocinio
4125209,PR,S,São Jorge d'Oeste,sao_jorge_doeste
4216602,SC,S,São José,sao_jose
3162948,MG,SE,São José da Barra,sao_jose_da_barra
3549508,SP,SE,São José da Bela Vista,sao_jose_da_bela_vista
4125407,PR,S,São José da Boa Vista,sao_jose_da_boa_vista
2613404,PE,NE,São José da Coroa Grande,sao_jose_da_coroa_grande
2514206,PB,NE,São José da Lagoa Tapada,sao_jose_da_lagoa_tapada
2708303,AL,NE,São José da Laje,sao_jose_da_laje
3162955,MG,SE,São José da Lapa,sao_jose_da_lapa
3163003,MG,SE,São José da Safira,sao_jose_da_safira
2708402,AL,NE,São José da Tapera,sao_jose_da_tapera
3163102,MG,SE,São José da Varginha,sao_jose_da_varginha
2929354,BA,NE,São José da Vitória,sao_jose_da_vitoria
4318457,RS,S,São José das Missões,sao_jose_das_missoes
4125456,PR,S,São José das Palmeiras,sao_jose_das_palmeiras
2514305,PB,NE,São José de Caiana,sao_jose_de_caiana
2514404,PB,NE,São José de Espinharas,sao_jose_de_espinharas
2412203,RN,NE,São José de Mipibu,sao_jose_de_mipibu
2514503,PB,NE,São José de Piranhas,sao_jose_de_piranhas
2514552,PB,NE,São José de Princesa,sao_jose_de_princesa
2111201,MA,NE,São José de Ribamar,sao_jose_de_ribamar
3305133,RJ,SE,São José de Ubá,sao_jose_de_uba
3163201,MG,SE,São José do Alegre,sao_jose_do_alegre
3549607,SP,SE,São José do Barreiro,sao_jose_do_barreiro
2613503,PE,NE,São José do Belmonte,sao_jose_do_belmonte
2514602,PB,NE,São José do Bonfim,sao_jose_do_bonfim
2514651,PB,NE,São José do Brejo do Cruz,sao_jose_do_brejo_do_cruz
3204807,ES,SE,São José do Calçado,sao_jose_do_calcado
2412302,RN,NE,São José do Campestre,sao_jose_do_campestre
4216701,SC,S,São José do Cedro,sao_jose_do_cedro
4216800,SC,S,São José do Cerrito,sao_jose_do_cerrito
3163300,MG,SE,São José do Divino,sao_jose_do_divino
2210052,PI,NE,São José do Divino,sao_jose_do_divino
2613602,PE,NE,São José do Egito,sao_jose_do_egito
3163409,MG,SE,São José do Goiabal,sao_jose_do_goiabal
4318465,RS,S,São José do Herval,sao_jose_do_herval
4318481,RS,S,São José do Hortêncio,sao_jose_do_hortencio
4318499,RS,S,São José do Inhacorá,sao_jose_do_inhacora
2929370,BA,NE,São José do Jacuípe,sao_jose_do_jacuipe
3163508,MG,SE,São José do Jacuri,sao_jose_do_jacuri
3163607,MG,SE,São José do Mantimento,sao_jose_do_mantimento
4318507,RS,S,São José do Norte,sao_jose_do_norte
4318606,RS,S,São José do Ouro,sao_jose_do_ouro
2210102,PI,NE,São José do Peixe,sao_jose_do_peixe
2210201,PI,NE,São José do Piauí,sao_jose_do_piaui
5107297,MT,CO,São José do Povo,sao_jose_do_povo
5107305,MT,CO,São José do Rio Claro,sao_jose_do_rio_claro
3549706,SP,SE,São José do Rio Pardo,sao_jose_do_rio_pardo
3549805,SP,SE,São José do Rio Preto,sao_jose_do_rio_preto
2514701,PB,NE,São José do Sabugi,sao_jose_do_sabugi
2412401,RN,NE,São José do Seridó,sao_jose_do_serido
4318614,RS,S,São José do Sul,sao_jose_do_sul
3305158,RJ,SE,São José do Vale do Rio Preto,sao_jose_do_vale_do_rio_preto
5107354,MT,CO,São José do Xingu,sao_jose_do_xingu
4318622,RS,S,São José dos Ausentes,sao_jose_dos_ausentes
2111250,MA,NE,São José dos Basílios,sao_jose_dos_basilios
3549904,SP,SE,São José dos Campos,sao_jose_dos_campos
2514800,PB,NE,São José dos Cordeiros,sao_jose_dos_cordeiros
4125506,PR,S,São José dos Pinhais,sao_jose_dos_pinhais
5107107,MT,CO,São José dos Quatro Marcos,sao_jose_dos_quatro_marcos
2514453,PB,NE,São José dos Ramos,sao_jose_dos_ramos
2210300,PI,NE,São Julião,sao_juliao
4318705,RS,S,São Leopoldo,sao_leopoldo
3163706,MG,SE,São Lourenço,sao_lourenco
2613701,PE,NE,São Lourenço da Mata,sao_lourenco_da_mata
3549953,SP,SE,São Lourenço da Serra,sao_lourenco_da_serra
4216909,SC,S,São Lourenço do Oeste,sao_lourenco_do_oeste
2210359,PI,NE,São Lourenço do Piauí,sao_lourenco_do_piaui
4318804,RS,S,São Lourenço do Sul,sao_lourenco_do_sul
4217006,SC,S,São Ludgero,sao_ludgero
2111300,MA,NE,São Luís,sao_luis
5220108,GO,CO,São Luís de Montes Belos,sao_luis_de_montes_belos
2312601,CE,NE,São Luís do Curu,sao_luis_do_curu
2210375,PI,NE,São Luis do Piauí,sao_luis_do_piaui
2708501,AL,NE,São Luís do Quitunde,sao_luis_do_quitunde
2111409,MA,NE,São Luís Gonzaga do Maranhão,sao_luis_gonzaga_do_maranhao
1400605,RR,N,São Luiz do Anauá,sao_luiz_do_anaua
5220157,GO,CO,São Luiz do Norte,sao_luiz_do_norte
