dataset,ano,orgao_cnpj,orgao_nome,unidade_nome,controle_pncp,numero,objeto,valor,situacao,data_publicacao,data_assinatura,vigencia_inicio,vigencia_fim
compras,2023,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000068/2023,,"Contratação de empresa especializada na prestação de serviços de locação de 1 (um) veículo de passeio “Tipo C”, em caráter não eventual, sem condutor, com combustível, GPS (com rastreador) e quilometragem livre para atender à Governança da Atividade Delegada.",,Divulgada no PNCP,2023-12-21,,,
compras,2023,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000069/2023,,"Prestação de Serviços de Transporte Mediante Locação de Veículos seminovos, do Tipo “D”, em caráter não eventual, COM condutor, quilometragem livre, incluindo a manutenção preventiva e corretiva, avarias, COM combustível, despesas com pedágios e demais especificações definidas neste Termo de Referên",,Divulgada no PNCP,2023-12-21,,,
contratos,2023,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-2-000001/2023,,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM OUTSOURCING DE IMPRESSÃO,639519.72,Divulgada no PNCP,2024-08-06,2023-10-20,2023-12-01,2024-11-30
compras,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000001/2024,,Aquisição de certificado digital e-CNPJ - tipo A1 pelo período de 12 meses. Qualquer divergência entre as especificações contidas no Edital de dispensa eletrônica e as constantes no CATMAT/CATSER do COMPRASNET prevalecerá para todos os efeitos as do Aviso de dispensa eletrônica.,,Divulgada no PNCP,2024-01-18,,,
compras,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000002/2024,,"Contratação de empresa especializada na prestação de serviços de manutenção preventiva e corretiva de portões industriais instalados nas dependências do Autódromo José Carlos Pace (Interlagos), sendo 52 (cinquenta e dois) portões da marca KOPRON, conforme especificações e quantidades contidas no Ane",,Divulgada no PNCP,2024-01-31,,,
compras,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000003/2024,,"Aquisição de diversos periféricos e componentes de computador para suprimento do Departamento de Tecnologia da Informação,conforme especificações do Termo de Referencia.",,Divulgada no PNCP,2024-02-16,,,
compras,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000004/2024,,Aquisição de fragmentadora de papéis e secadora de roupas Qualquer divergência entre as especificações contidas no Aviso de dispensa eletrônica e as constantes no CATMAT/CATSER do COMPRASNET prevalecerá para todos os efeitos as do Aviso de dispensa eletrônica.,,Divulgada no PNCP,2024-03-05,,,
compras,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000005/2024,,Aquisição de Roupeiros para Vestiários.  Qualquer divergência entre as  especificações contidas no Aviso de dispensa eletrônica e as constantes no CATMAT/CATSER do COMPRASNET prevalecerá  para todos os efeitos as do Aviso de dispensa eletrônica.,,Divulgada no PNCP,2024-03-08,,,
compras,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000006/2024,,"Aquisição de novos equipamentos para organização de filas para atender as necessidades dos andares do Edifício Matarazzo, conforme especificações e quantidades descritas no termo de referência.",,Divulgada no PNCP,2024-03-11,,,
compras,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000007/2024,,Aquisição de materiais de escritório para atender SGM e Cerimonial Gabinete Prefeito.   (Qualquer divergência entre as especificações contidas no Aviso de dispensa eletrônica e as constantes no CATMAT/CATSER do COMPRASNET prevalecerá para todos os efeitos as do Aviso de dispensa eletrônica).,,Divulgada no PNCP,2024-03-11,,,
compras,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000008/2024,,"Contratação de empresa especializada em equipamentos de combate a incêndio para realizar as seguintes intervenções no Edifício Conde Matarazzo: remover e descartar de forma adequada as portas corta-fogo existentes, fornecer e instalar novas portas corta-fogo de classe P90, além de instalar o sistema",,Divulgada no PNCP,2024-03-12,,,
compras,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000009/2024,,Aquisição de película adesiva jateada para vidros e película adesiva vinil madeira escura. Qualquer divergência entre as especificações contidas no Aviso de dispensa eletrônica e as constantes no CATMAT/CATSER do COMPRASNET prevalecerá para todos os efeitos as do Aviso de dispensa eletrônica.,,Divulgada no PNCP,2024-03-14,,,
compras,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000010/2024,,"Contratação de uma empresa especializada em renovação do Auto de Vistoria do  Corpo de Bombeiros (AVCB), conforme IT 01/2019 e IT 08/2019 do Decreto estadual nº 63.911 de 10 de Dezembro de 2018, para o Edifício Conde Matarazzo conforme todas especificações constantes no Termo de Referencia e seus an",,Divulgada no PNCP,2024-03-14,,,
compras,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000011/2024,,"Aquisição de peças para manutenção do sistema de Ar Central CHILLER, Marca Carrier de 125 TR, conforme especificações do Termo de Referência do Edital.",,Divulgada no PNCP,2024-03-18,,,
compras,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000012/2024,,Aquisição de Bandeiras. Qualquer divergência entre as especificações contidas no Aviso de dispensa eletrônica e as constantes no CATMAT/CATSER do COMPRASNET prevalecerá para todos os efeitos as do Aviso de dispensa eletrônica.,,Divulgada no PNCP,2024-03-18,,,
compras,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000013/2024,,"Aquisição de Ventiladores de Coluna, conforme especificações e quantidades descritas no termo de referência.",,Divulgada no PNCP,2024-03-18,,,
compras,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000014/2024,,"Aquisição de Bens Permanentes,  conforme especificações e quantidades descritas no termo de referência.",,Divulgada no PNCP,2024-03-22,,,
compras,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000015/2024,,"Aquisição de Lanterna Tática LED Considerando AUSÊNCIA DE CÓDIGO ESPECÍFICO para CADA ITEM no www.gov.br/compras, solicitamos que para a formação da proposta de preço e o registro no sistema, o Licitante baseie-se EXCLUSIVAMENTE nas informações nas ESPECIFICAÇÕES TÉCNICAS DO OBJETO e demais condiçõe",,Divulgada no PNCP,2024-03-26,,,
compras,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000016/2024,,"Contratação de empresa especializada em equipamentos de combate a incêndio para realizar as seguintes intervenções no Edifício Conde Matarazzo: remover e descartar de forma adequada as portas corta-fogo existentes, fornecer e instalar novas portas corta-fogo de classe P90, além de instalar o sistema",,Divulgada no PNCP,2024-04-18,,,
compras,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000017/2024,,"Contratação de empresa especializada na prestação de Serviço Telefônico Fixo Comutado (STFC), por meio de entroncamentos digitais (links E1/SIP trunk) com 8 (oito) troncos de 30 Canais, com um total de 2000 (dois mil) ramais e serviços de discagem direta a ramal (DDR), serviços estes destinados ao t",,Divulgada no PNCP,2024-04-19,,,
compras,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000018/2024,,"Contratação de 1 (um) link dedicado de comunicação de fibra óptica Ethernet para atender a Secretaria de Comunicação Especial, com velocidade de 1 Giga de banda. A empresa contratada deverá instalar, configurar o link dedicado e atender aos níveis de serviço e especificações técnicas constantes nest",,Divulgada no PNCP,2024-04-19,,,
compras,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000019/2024,,Contratação de empresa especializada para prestação de serviços de manutenção corretiva de bens móveis incluindo peças de reposição e serviço de manutenção. Qualquer divergência entre as especificações contidas no Aviso de dispensa eletrônica e as constantes no CATMAT/CATSER do COMPRASNET prevalecer,,Divulgada no PNCP,2024-04-23,,,
compras,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000020/2024,,Contratação de empresa seguradora para emissão de APÓLICE DE SEGURO objetivando cobrir as instalações do Ed. Matarazzo  Qualquer divergência entre as especificações contidas no Aviso de dispensa eletrônica e as constantes no CATMAT/CATSER do COMPRASNET prevalecerá para todos os efeitos as do Aviso d,,Divulgada no PNCP,2024-04-30,,,
compras,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000021/2024,,Contratação de uma empresa para prestação de serviços de moto frete com entrega e coleta de pequenas cargas por meio de motocicletas.,,Divulgada no PNCP,2024-05-02,,,
compras,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000022/2024,,Contratação de empresa especializada na Prestação de Serviços de TV a Cabo por assinatura e troca de pontos no Edifício Matarazzo - Sede da Prefeitura Cidade de São Paulo. Qualquer divergência entre as especificações contidas no Aviso de dispensa eletrônica e as constantes no CATMAT/CATSER do COMPRA,,Divulgada no PNCP,2024-05-03,,,
compras,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000023/2024,,Contratação de empresa especializada em manutenção de equipamentos de academia. Qualquer divergência entre as  especificações contidas no Aviso de dispensa eletrônica e as constantes no CATMAT/CATSER do COMPRASNET prevalecerá  para todos os efeitos as do Aviso de dispensa eletrônica.,,Divulgada no PNCP,2024-05-03,,,
compras,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000024/2024,,"Aquisição de 06 (seis) suportes para MOTOR 25947232 100L P/ CHILLER CARRIER - COD. CARRIER SUPORTE – 05965889.    Considerando AUSÊNCIA DE CÓDIGO ESPECÍFICO para CADA ITEM no www.gov.br/compras, solicitamos que para a formação da proposta de preço e o registro no sistema, o Licitante baseie-se EXCLU",,Divulgada no PNCP,2024-05-06,,,
compras,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000025/2024,,Aquisição de Ar-Condicionado Multi Split Inverter Srpinger 42.000 (5x Evap HW 9.000) - Quente/Frio - 220v. Qualquer divergência entre as especificações contidas no Aviso de dispensa eletrônica e as constantes no CATMAT/CATSER do COMPRASNET prevalecerá para todos os efeitos as do Aviso de dispensa el,,Divulgada no PNCP,2024-05-10,,,
compras,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000026/2024,,"Contratação de serviços de manutenção corretiva nos equipamentos de ginástica da academia do Edifício Matarazzo, com o fornecimento de peças necessárias, de acordo com as condições e exigências estabelecidas neste instrumento. Qualquer divergência entre as  especificações contidas no Aviso de dispen",,Divulgada no PNCP,2024-05-10,,,
compras,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000027/2024,,"Contratação de empresa especializada na prestação de serviços de Copeiragem, Garçom, Ajudante de Cozinha, Auxiliar de Lavanderia, com fornecimento de uniformes, materiais de consumo e insumos, conforme especificações do Termo de Referência do Edital.",,Divulgada no PNCP,2024-05-14,,,
compras,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000028/2024,,"Contratação de empresa especializada na prestação de serviços de confecção de diversos carimbos para atender as unidades da PMSP/SGM, de acordo com as condições e exigências estabelecidas neste instrumento. Qualquer divergência entre as especificações contidas no Aviso de dispensa eletrônica e as co",,Divulgada no PNCP,2024-05-17,,,
compras,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000029/2024,,"Contratação de serviços de manutenção corretiva nos equipamentos de ginástica da academia do Edifício Matarazzo, com o  fornecimento de peças necessárias, de acordo com as condições e exigências estabelecidas neste instrumento. Qualquer  divergência entre as especificações contidas no Aviso de dispe",,Divulgada no PNCP,2024-05-17,,,
compras,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000030/2024,,Aquisição de alimentos perecíveis para atender cozinha/copa do Prefeito. Qualquer divergência entre as especificações contidas no Aviso de dispensa eletrônica e as constantes no CATMAT/CATSER do COMPRASNET prevalecerá para todos os efeitos as do Aviso de dispensa eletrônica,,Divulgada no PNCP,2024-05-17,,,
compras,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000031/2024,,"Contratação de empresa especializada para fornecimento do Sistema de Painéis Luminosos de Pista (“FIA Light Panels System”), de acordo com os critérios de homologação da “Fédération Internationale de l’Automobile” (FIA), para a Pista  Oficial do Circuito do Autódromo José Carlos Pace (Interlagos), c",,Divulgada no PNCP,2024-06-04,,,
compras,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000032/2024,,Aquisição de equipamentos permanentes e materiais de consumo de informática para o Departamento de Tecnologia da Informação.,,Divulgada no PNCP,2024-06-05,,,
compras,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000033/2024,,"Aquisição de diversos utensílios de copa e cozinha, para o Gabinete do Prefeito, Secretaria do Governo Municipal e unidades atendidas por esta Pasta, conforme especificações do Termo de Referência do Edital. Qualquer  divergência entre as especificações contidas no Aviso de dispensa eletrônica e as ",,Divulgada no PNCP,2024-06-05,,,
compras,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000034/2024,,Aquisição de luvas de procedimentos. Qualquer divergência entre as especificações contidas no Edital de dispensa eletrônica e as constantes no CATMAT/CATSER do COMPRASNET prevalecerá para todos os efeitos as do Aviso de dispensa eletrônica.,,Divulgada no PNCP,2024-06-05,,,
compras,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000035/2024,,"Aquisição de componentes para manutenção do sistema de ar condicionado do Edifício Matarazzo, conforme descrito neste Termo de Referência.",,Divulgada no PNCP,2024-06-06,,,
compras,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000036/2024,,Aquisição de protetores de estacionamento. Qualquer divergência entre as especificações contidas no Aviso de dispensa eletrônica e as constantes no CATMAT/CATSER do COMPRASNET prevalecerá para todos os efeitos as do Aviso de dispensa eletrônica,,Divulgada no PNCP,2024-06-06,,,
compras,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000037/2024,,"Contratação de empresa especializada na locação de 22 (vinte e duas) maquinas de café com estimativa de 25.000 (vinte e cinco mil) doses mensais e 7 (sete) aparelhos aquecedores de xícaras, para atender ao Gabinete do Senhor Prefeito, Secretaria do Governo Municipal, Secretaria Municipal de Gestão, ",,Divulgada no PNCP,2024-06-07,,,
compras,2024,46395000000139,MUNICIPIO DE SAO PAULO,PMSP - SECRETARIA DO GOVERNO MUNICIPAL,46395000000139-1-000038/2024,,"Contratação de empresa especializada na prestação de serviço de locação de 60 (sessenta) veículos do tipo MISTO (para transporte de passageiros e carga) – veículos utilitários tipo Grupo D1 incluindo motorista, combustível, GPS e quilometragem livre (Tipo Minivans/peruas/Monovolumes) para atender ao",,Divulgada no PNCP,2024-06-12,,,
