exercicio,anexo,cod_conta,conta,coluna,valor,instituicao,uf
2020,DCA-Anexo I-AB,P2.3.7.1.3.02.00,2.3.7.1.3.02.00 - Superávits ou Déficits de Exercícios Anteriores,31/12/2020,2244001378.97,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-AB,P2.3.7.1.4.00.00,2.3.7.1.4.00.00 - Superávits ou Déficits Acumulados - Inter OFSS - Estado,31/12/2020,5246640318.29,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-AB,P2.3.7.1.4.01.00,2.3.7.1.4.01.00 - Superávits ou Déficits do Exercício,31/12/2020,588272602.17,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-AB,P2.3.7.1.4.02.00,2.3.7.1.4.02.00 - Superávits ou Déficits de Exercícios Anteriores,31/12/2020,4658367716.12,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-AB,P2.3.7.1.5.00.00,2.3.7.1.5.00.00 - Superávits ou Déficits Acumulados - Inter OFSS - Município,31/12/2020,2346471.59,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-AB,P2.3.7.1.5.02.00,2.3.7.1.5.02.00 - Superávits ou Déficits de Exercícios Anteriores,31/12/2020,2346471.59,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-AB,P2.3.7.2.0.00.00,2.3.7.2.0.00.00 - Lucros e Prejuízos Acumulados,31/12/2020,-242495453.82,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-AB,P2.3.7.2.1.00.00,2.3.7.2.1.00.00 - Lucros e Prejuízos Acumulados - Consolidação,31/12/2020,-770846175.12,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-AB,P2.3.7.2.1.01.00,2.3.7.2.1.01.00 - Lucros e Prejuízos do Exercício,31/12/2020,-44824421.11,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-AB,P2.3.7.2.1.02.00,2.3.7.2.1.02.00 - Lucros e Prejuízos Acumulados de Exercícios Anteriores,31/12/2020,-726021754.01,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-AB,P2.3.7.2.2.00.00,2.3.7.2.2.00.00 - Lucros e Prejuízos Acumulados - Intra OFSS,31/12/2020,555100515.31,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-AB,P2.3.7.2.2.01.00,2.3.7.2.2.01.00 - Lucros e Prejuízos do Exercício,31/12/2020,44003384.75,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-AB,P2.3.7.2.2.02.00,2.3.7.2.2.02.00 - Lucros e Prejuízos Acumulados de Exercícios Anteriores,31/12/2020,511097130.56,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-AB,P2.3.7.2.3.00.00,2.3.7.2.3.00.00 - Lucros e Prejuízos Acumulados - Inter OFSS - União,31/12/2020,-27155025.82,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-AB,P2.3.7.2.3.01.00,2.3.7.2.3.01.00 - Lucros e Prejuízos do Exercício,31/12/2020,-3995254.73,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-AB,P2.3.7.2.3.02.00,2.3.7.2.3.02.00 - Lucros e Prejuízos Acumulados de Exercícios Anteriores,31/12/2020,-23159771.09,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-AB,P2.3.7.2.4.00.00,2.3.7.2.4.00.00 - Lucros e Prejuízos Acumulados - Inter OFSS - Estado,31/12/2020,420000,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-AB,P2.3.7.2.4.02.00,2.3.7.2.4.02.00 - Lucros e Prejuízos Acumulados de Exercícios Anteriores,31/12/2020,420000,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-AB,P2.3.7.2.5.00.00,2.3.7.2.5.00.00 - Lucros e Prejuízos Acumulados - Inter OFSS - Município,31/12/2020,-14768.19,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-AB,P2.3.7.2.5.01.00,2.3.7.2.5.01.00 - Lucros e Prejuízos do Exercício,31/12/2020,-14768.19,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-AB,AtivoFinanceiro,Ativo Financeiro,31/12/2020,266405267.74,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-AB,P1.1.0.0.0.00.00F,1.1.0.0.0.00.00 - Ativo Circulante - Financeiro,31/12/2020,259450269.26,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-AB,P1.2.0.0.0.00.00F,1.2.0.0.0.00.00 - Ativo Não Circulante - Financeiro,31/12/2020,6954998.48,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-AB,AtivoPermanente,Ativo Permanente,31/12/2020,5251288048.8,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-AB,P1.1.0.0.0.00.00P,1.1.0.0.0.00.00 - Ativo Circulante - Permanente,31/12/2020,1591347505.77,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-AB,P1.2.0.0.0.00.00P,1.2.0.0.0.00.00 - Ativo Não Circulante - Permanente,31/12/2020,3659940543.03,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-AB,PassivoFinanceiro,Passivo Financeiro,31/12/2020,153367769.22,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-AB,P2.1.0.0.0.00.00F,2.1.0.0.0.00.00 - Passivo Circulante - Financeiro,31/12/2020,44723722.11,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-AB,P6.3.1.1.0.00.00BP,6.3.1.1.0.00.00 - RP Não Processados a Liquidar,31/12/2020,108644047.11,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-AB,PassivoPermanente,Passivo Permanente,31/12/2020,1984783875.74,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-AB,P2.1.0.0.0.00.00P,2.1.0.0.0.00.00 - Passivo Circulante - Permanente,31/12/2020,14693281.52,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-AB,P2.2.0.0.0.00.00P,2.2.0.0.0.00.00 - Passivo Não Circulante - Permanente,31/12/2020,1970090594.22,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-AB,SaldoPatrimonial,Saldo Patrimonial,31/12/2020,3379541671.58,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-AB,P8.1.1.0.0.00.00,8.1.1.0.0.00.00 - Execução dos Atos Potenciais Ativos,31/12/2020,6150327.9,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-AB,P8.1.1.2.0.00.00,8.1.1.2.0.00.00 - Execução de Direitos Conveniados e Outros Instrumentos Congêneres,31/12/2020,6150327.9,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-AB,P8.1.2.0.0.00.00,8.1.2.0.0.00.00 - Execução dos Atos Potenciais Passivos,31/12/2020,1549362431.89,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-AB,P8.1.2.2.0.00.00,8.1.2.2.0.00.00 - Execução de Obrigações Conveniadas e Outros Instrumentos Congêneres,31/12/2020,127206198.47,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-AB,P8.1.2.3.0.00.00,8.1.2.3.0.00.00 - Execução de Obrigações Contratuais,31/12/2020,1422156233.42,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),Receitas Brutas Realizadas,3124636840.86,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),Deduções - FUNDEB,155056827.71,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),Outras Deduções da Receita,12202585.95,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.0.0.0.00.0.0,1.0.0.0.00.0.0 - Receitas Correntes,Receitas Brutas Realizadas,3039767067.58,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.0.0.0.00.0.0,1.0.0.0.00.0.0 - Receitas Correntes,Deduções - FUNDEB,155056827.71,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.0.0.0.00.0.0,1.0.0.0.00.0.0 - Receitas Correntes,Outras Deduções da Receita,7408685.95,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.1.0.0.00.0.0,"1.1.0.0.00.0.0 - Impostos, Taxas e Contribuições de Melhoria",Receitas Brutas Realizadas,931911877.56,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.1.1.0.00.0.0,1.1.1.0.00.0.0 - Impostos,Receitas Brutas Realizadas,814894204.16,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.1.1.3.00.0.0,1.1.1.3.00.0.0 - Impostos sobre a Renda e Proventos de Qualquer Natureza,Receitas Brutas Realizadas,130066132.18,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.1.1.3.03.0.0,1.1.1.3.03.0.0 - Imposto sobre a Renda - Retido na Fonte,Receitas Brutas Realizadas,130066132.18,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.1.1.3.03.1.0,1.1.1.3.03.1.0 - Imposto sobre a Renda - Retido na Fonte - Trabalho,Receitas Brutas Realizadas,124644081.79,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.1.1.3.03.4.0,1.1.1.3.03.4.0 - Imposto sobre a Renda - Retido na Fonte - Outros Rendimentos,Receitas Brutas Realizadas,5422050.39,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.1.1.8.00.0.0,"1.1.1.8.00.0.0 Impostos Específicos de Estados, DF e Municípios",Receitas Brutas Realizadas,684828071.98,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.1.1.8.01.0.0,1.1.1.8.01.0.0 Impostos sobre o Patrimônio para Estados/DF/Municípios,Receitas Brutas Realizadas,270107426.35,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.1.1.8.01.1.0,1.1.1.8.01.1.0 Imposto sobre a Propriedade Predial e Territorial Urbana,Receitas Brutas Realizadas,203895333.88,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.1.1.8.01.4.0,1.1.1.8.01.4.0 Imposto sobre Transmissão ¿Inter Vivos¿ de Bens Imóveis e de Direitos Reais sobre Imóveis,Receitas Brutas Realizadas,66212092.47,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.1.1.8.02.0.0,"1.1.1.8.02.0.0 Impostos sobre a Produção, Circulação de Mercadorias e Serviços",Receitas Brutas Realizadas,414720645.63,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.1.1.8.02.3.0,1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza,Receitas Brutas Realizadas,414720645.63,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.1.2.0.00.0.0,1.1.2.0.00.0.0 - Taxas,Receitas Brutas Realizadas,116428906.81,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.1.2.8.00.0.0,"1.1.2.8.00.0.0 - Taxas - Específicas de Estados, DF e Municípios",Receitas Brutas Realizadas,116428906.81,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.1.2.8.01.0.0,"1.1.2.8.01.0.0 - Taxas de Inspeção, Controle e Fiscalização",Receitas Brutas Realizadas,35534387.38,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.1.2.8.01.1.0,1.1.2.8.01.1.0 - Taxa de Fiscalização de Vigilância Sanitária,Receitas Brutas Realizadas,651050.59,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.1.2.8.01.9.0,"1.1.2.8.01.9.0 - Taxas de Inspeção, Controle e Fiscalização - Outras",Receitas Brutas Realizadas,34883336.79,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.1.2.8.02.0.0,1.1.2.8.02.0.0 - Taxas pela Prestação de Serviços,Receitas Brutas Realizadas,80894519.43,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.1.2.8.02.9.0,1.1.2.8.02.9.0 - Taxas pela Prestação de Serviços - Outras,Receitas Brutas Realizadas,80894519.43,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.1.3.0.00.0.0,1.1.3.0.00.0.0 - Contribuição de Melhoria,Receitas Brutas Realizadas,588766.59,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.1.3.8.00.0.0,"1.1.3.8.00.0.0 - Contribuição de Melhoria - Específica de Estados, DF e Municípios",Receitas Brutas Realizadas,588766.59,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.1.3.8.04.0.0,1.1.3.8.04.0.0 - Contribuição de Melhoria para Pavimentação e Obras Complementares,Receitas Brutas Realizadas,588766.59,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.2.0.0.00.0.0,1.2.0.0.00.0.0 - Contribuições,Receitas Brutas Realizadas,150961434.44,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.2.1.0.00.0.0,1.2.1.0.00.0.0 - Contribuições Sociais,Receitas Brutas Realizadas,150961434.44,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.2.1.8.00.0.0,"1.2.1.8.00.0.0 Contribuições Sociais Específicas de Estados, DF e Municípios",Receitas Brutas Realizadas,78469870.07,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.2.1.8.01.0.0,1.2.1.8.01.0.0 - Contribuição do Servidor Civil para o Plano de Seguridade Social - CPSSS - Específico de EST/DF/MUN,Receitas Brutas Realizadas,78469870.07,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.2.1.8.01.1.0,1.2.1.8.01.1.0 - CPSSS do Servidor Civil Ativo,Receitas Brutas Realizadas,66527964.97,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.2.1.8.01.2.0,1.2.1.8.01.2.0 - CPSSS do Servidor Civil Inativo,Receitas Brutas Realizadas,11205240.94,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.2.1.8.01.3.0,1.2.1.8.01.3.0 - CPSSS do Servidor Civil - Pensionistas,Receitas Brutas Realizadas,524210.25,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.2.1.8.01.4.0,1.2.1.8.01.4.0 - CPSSS Oriunda de Sentenças Judiciais - Servidor Civil Ativo,Receitas Brutas Realizadas,212453.91,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.2.1.9.00.0.0,1.2.1.9.00.0.0 - Outras Contribuições Sociais,Receitas Brutas Realizadas,72491564.37,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.2.1.9.99.0.0,1.2.1.9.99.0.0 - Demais Contribuições Sociais,Receitas Brutas Realizadas,72491564.37,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.2.1.9.99.1.0,1.2.1.9.99.1.0 - Demais Contribuições Sociais,Receitas Brutas Realizadas,72491564.37,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.3.0.0.00.0.0,1.3.0.0.00.0.0 - Receita Patrimonial,Receitas Brutas Realizadas,188947329.57,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.3.0.0.00.0.0,1.3.0.0.00.0.0 - Receita Patrimonial,Outras Deduções da Receita,2557108.89,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.3.1.0.00.0.0,1.3.1.0.00.0.0 - Exploração do Patrimônio Imobiliário do Estado,Receitas Brutas Realizadas,1308858.37,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.3.1.0.01.0.0,"1.3.1.0.01.0.0 - Aluguéis, Arrendamentos, Foros, Laudêmios, Tarifas de Ocupação",Receitas Brutas Realizadas,157062.56,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.3.1.0.01.1.0,1.3.1.0.01.1.0 - Aluguéis e Arrendamentos,Receitas Brutas Realizadas,157062.56,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.3.1.0.02.0.0,"1.3.1.0.02.0.0 - Concessão, Permissão, Autorização ou Cessão do Direito de Uso de Bens Imóveis Públicos",Receitas Brutas Realizadas,1034151.99,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.3.1.0.99.0.0,1.3.1.0.99.0.0 - Outras Receitas Imobiliárias,Receitas Brutas Realizadas,117643.82,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.3.2.0.00.0.0,1.3.2.0.00.0.0 - Valores Mobiliários,Receitas Brutas Realizadas,95396250.81,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.3.2.0.00.0.0,1.3.2.0.00.0.0 - Valores Mobiliários,Outras Deduções da Receita,2557108.89,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.3.2.1.00.0.0,1.3.2.1.00.0.0 - Juros e Correções Monetárias,Receitas Brutas Realizadas,95374039.41,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.3.2.1.00.0.0,1.3.2.1.00.0.0 - Juros e Correções Monetárias,Outras Deduções da Receita,2557108.89,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.3.2.1.00.1.0,1.3.2.1.00.1.0 - Remuneração de Depósitos Bancários,Receitas Brutas Realizadas,9241612.41,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.3.2.1.00.1.0,1.3.2.1.00.1.0 - Remuneração de Depósitos Bancários,Outras Deduções da Receita,2557108.89,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.3.2.1.00.4.0,1.3.2.1.00.4.0 - Remuneração dos Recursos do Regime Próprio de Previdência Social - RPPS,Receitas Brutas Realizadas,86132427,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.3.2.2.00.0.0,1.3.2.2.00.0.0 - Dividendos,Receitas Brutas Realizadas,22211.4,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.3.3.0.00.0.0,"1.3.3.0.00.0.0 - Delegação de Serviços Públicos Mediante Concessão, Permissão, Autorização ou Licença",Receitas Brutas Realizadas,92112220.39,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.3.3.9.00.0.0,1.3.3.9.00.0.0 - Demais Delegações de Serviços Públicos,Receitas Brutas Realizadas,92112220.39,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.3.6.0.00.0.0,1.3.6.0.00.0.0 - Cessão de Direitos,Receitas Brutas Realizadas,130000,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.6.0.0.00.0.0,1.6.0.0.00.0.0 - Receita de Serviços,Receitas Brutas Realizadas,285711024.84,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.6.0.0.00.0.0,1.6.0.0.00.0.0 - Receita de Serviços,Outras Deduções da Receita,3833054.92,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.6.1.0.00.0.0,1.6.1.0.00.0.0 - Serviços Administrativos e Comerciais Gerais,Receitas Brutas Realizadas,278187367.77,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.6.1.0.00.0.0,1.6.1.0.00.0.0 - Serviços Administrativos e Comerciais Gerais,Outras Deduções da Receita,3833054.92,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.6.1.0.01.0.0,1.6.1.0.01.0.0 - Serviços Administrativos e Comerciais Gerais,Receitas Brutas Realizadas,278161087.77,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.6.1.0.01.0.0,1.6.1.0.01.0.0 - Serviços Administrativos e Comerciais Gerais,Outras Deduções da Receita,3833054.92,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.6.1.0.02.0.0,1.6.1.0.02.0.0 - Inscrição em Concursos e Processos Seletivos,Receitas Brutas Realizadas,26280,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.6.9.0.00.0.0,1.6.9.0.00.0.0 - Outros Serviços,Receitas Brutas Realizadas,7523657.07,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.6.9.0.99.0.0,1.6.9.0.99.0.0 - Outros Serviços,Receitas Brutas Realizadas,7523657.07,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.7.0.0.00.0.0,1.7.0.0.00.0.0 - Transferências Correntes,Receitas Brutas Realizadas,1410625554,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.7.0.0.00.0.0,1.7.0.0.00.0.0 - Transferências Correntes,Deduções - FUNDEB,155056827.71,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.7.1.0.00.0.0,1.7.1.0.00.0.0 - Transferências da União e de suas Entidades,Receitas Brutas Realizadas,409284149.83,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.7.1.0.00.0.0,1.7.1.0.00.0.0 - Transferências da União e de suas Entidades,Deduções - FUNDEB,13128055.22,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.7.1.8.00.0.0,"1.7.1.8.00.0.0 Transferências da União - Específicas de Estados, DF e Municípios",Receitas Brutas Realizadas,409284149.83,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.7.1.8.00.0.0,"1.7.1.8.00.0.0 Transferências da União - Específicas de Estados, DF e Municípios",Deduções - FUNDEB,13128055.22,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.7.1.8.01.0.0,1.7.1.8.01.0.0 Participação na Receita da União,Receitas Brutas Realizadas,71544119.91,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.7.1.8.01.0.0,1.7.1.8.01.0.0 Participação na Receita da União,Deduções - FUNDEB,13128055.22,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.7.1.8.01.2.0,1.7.1.8.01.2.0 Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal,Receitas Brutas Realizadas,65527834.07,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.7.1.8.01.2.0,1.7.1.8.01.2.0 Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal,Deduções - FUNDEB,13105566.21,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.7.1.8.01.3.0,1.7.1.8.01.3.0 Cota-Parte do Fundo de Participação do Municípios ¿ 1% Cota entregue no mês de dezembro,Receitas Brutas Realizadas,2948776.71,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.7.1.8.01.4.0,1.7.1.8.01.4.0 Cota-Parte do Fundo de Participação dos Municípios - 1% Cota entregue no mês de julho,Receitas Brutas Realizadas,2955063.57,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.7.1.8.01.5.0,1.7.1.8.01.5.0 Cota-Parte do Imposto Sobre a Propriedade Territorial Rural,Receitas Brutas Realizadas,112445.56,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.7.1.8.01.5.0,1.7.1.8.01.5.0 Cota-Parte do Imposto Sobre a Propriedade Territorial Rural,Deduções - FUNDEB,22489.01,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.7.1.8.02.0.0,1.7.1.8.02.0.0 Transferência da Compensação Financeira pela Exploração de Recursos Naturais,Receitas Brutas Realizadas,1592332.18,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.7.1.8.02.2.0,1.7.1.8.02.2.0 Cota-parte da Compensação Financeira de Recursos Minerais - CFEM,Receitas Brutas Realizadas,538061.24,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.7.1.8.02.3.0,1.7.1.8.02.3.0 Cota-parte Royalties ¿ Compensação Financeira pela Produção de Petróleo ¿ Lei nº 7.990/89,Receitas Brutas Realizadas,1054270.94,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.7.1.8.03.0.0,"1.7.1.8.03.0.0 Transferência de Recursos do Sistema Único de Saúde ¿ 
 SUS ¿ Bloco Custeio das Ações e Serviços Públicos de Saúde",Receitas Brutas Realizadas,191782508.97,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.7.1.8.03.1.0,1.7.1.8.03.1.0 - Transferência de Recursos do SUS ¿ Atenção Básica,Receitas Brutas Realizadas,76609844.05,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.7.1.8.03.2.0,1.7.1.8.03.2.0 - Transferência de Recursos do SUS ¿ Atenção de Média e Alta Complexidade Ambulatorial e Hospitalar,Receitas Brutas Realizadas,67399736.11,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.7.1.8.03.3.0,1.7.1.8.03.3.0 - Transferência de Recursos do SUS ¿ Vigilância em Saúde,Receitas Brutas Realizadas,3100564.05,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.7.1.8.03.4.0,1.7.1.8.03.4.0 - Transferência de Recursos do SUS ¿ Assistência Farmacêutica,Receitas Brutas Realizadas,2338192.64,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.7.1.8.03.5.0,1.7.1.8.03.5.0 - Transferência de Recursos do SUS ¿ Gestão do SUS,Receitas Brutas Realizadas,27000,Prefeitura Municipal de Sorocaba - SP,SP
2020,DCA-Anexo I-C,RO1.7.1.8.03.9.0,1.7.1.8.03.9.0 - Transferência de Recursos do SUS ¿ Outros Programas Financiados por Transferências Fundo a Fundo,Receitas Brutas Realizadas,42307172.12,Prefeitura Municipal de Sorocaba - SP,SP
